"sample_number","unknown_ratios","unknown_counts","total_counts","iteration"
135,0.89537947037947,131191,146520,73
135,0.894741176389852,130379,145717,74
135,0.894551917989418,129846,145152,75
135,0.895023923444976,130942,146300,76
135,0.894858451433312,130516,145851,77
135,0.89445675969654,129927,145258,78
135,0.894515289480371,130262,145623,79
135,0.895115825108863,131147,146514,80
135,0.894413012243663,130104,145463,81
135,0.894044766120845,129455,144797,82
135,0.895209437837322,131201,146559,83
135,0.894905703062337,130539,145869,84
135,0.894698196590816,130379,145724,85
135,0.894355049622156,129948,145298,86
135,0.895218655707713,131137,146486,87
135,0.894507368667176,130073,145413,88
135,0.895183788171258,131242,146609,89
135,0.894705442676011,130474,145829,90
135,0.894793472822846,130562,145913,91
135,0.894053083905705,129517,144865,92
135,0.894651884822508,130247,145584,93
135,0.895014181731196,130954,146315,94
135,0.895046323202626,130905,146255,95
135,0.894987429182109,130644,145973,96
135,0.894673357135965,129801,145082,97
135,0.89455768306911,130346,145710,98
135,0.894584365538123,130001,145320,99
135,0.894962552580281,130848,146205,100
140,0.895071889621256,131043,146405,1
140,0.894340976683527,129607,144919,2
140,0.894567813126184,130360,145724,3
140,0.895345274810563,131511,146883,4
140,0.895504112216924,131640,147001,5
140,0.895430305009115,131639,147012,6
140,0.895068893471166,131090,146458,7
140,0.895364031087942,131563,146938,8
140,0.895289563712194,131373,146738,9
140,0.895044608090938,131022,146386,10
140,0.89461544798045,130324,145676,11
140,0.895500271886895,131746,147120,12
140,0.894480920853823,130240,145604,13
140,0.894887825901957,130395,145711,14
140,0.895114117807845,130991,146340,15
140,0.894901130425873,131018,146405,16
140,0.895123817853824,130996,146344,17
140,0.895015725420484,130905,146260,18
140,0.895435385128739,131492,146847,19
140,0.89523854981351,131293,146657,20
140,0.894803488069652,130729,146098,21
140,0.895304399953677,131428,146797,22
140,0.894948665297741,130752,146100,23
140,0.893851231206714,129191,144533,24
140,0.895073834400476,130986,146341,25
140,0.895200770170899,131112,146461,26
140,0.895504847047954,131821,147203,27
140,0.894442687638348,130111,145466,28
140,0.895057641510078,131134,146509,29
140,0.893888404171341,129090,144414,30
140,0.895261624137531,131180,146527,31
140,0.895010146422788,130991,146357,32
140,0.89523452413417,131313,146680,33
140,0.894602812879667,130332,145687,34
140,0.894895469549825,130942,146321,35
140,0.89530191277318,131339,146698,36
140,0.895613612131666,131880,147251,37
140,0.894488102055319,129648,144941,38
140,0.89541175749903,131553,146919,39
140,0.89517712509204,131301,146676,40
140,0.895298301066772,131428,146798,41
140,0.895311584027484,131344,146702,42
140,0.895318644321922,131371,146731,43
140,0.895546266543217,131545,146888,44
140,0.894952661952258,130732,146077,45
140,0.895268727810449,131378,146747,46
140,0.89393750519405,129081,144396,47
140,0.894912912008976,130813,146174,48
140,0.895465335355693,131654,147023,49
140,0.89531295765246,131440,146809,50
140,0.894961179219747,130599,145927,51
140,0.895279613105374,131436,146810,52
140,0.895240430125101,131458,146841,53
140,0.8954911060604,131596,146954,54
140,0.894784574267085,130235,145549,55
140,0.894334213192372,129767,145099,56
140,0.895250292939477,131412,146788,57
140,0.895018413626767,130994,146359,58
140,0.895133335152987,131180,146548,59
140,0.894934821562915,130852,146214,60
140,0.895446478959428,131696,147073,61
140,0.894429605969656,129932,145268,62
140,0.89512814560946,131113,146474,63
140,0.894840874930509,130381,145703,64
140,0.895368548612199,131518,146887,65
140,0.894667865156204,130388,145739,66
140,0.894873005769665,130749,146109,67
140,0.895289884700303,131382,146748,68
140,0.894407878833921,129504,144793,69
140,0.894405065033377,129966,145310,70
140,0.893998494963651,129493,144847,71
140,0.894668320325615,130567,145939,72
140,0.89527863618689,131238,146589,73
140,0.895009135888645,130785,146127,74
140,0.895150317591637,130922,146257,75
140,0.894322657046074,129895,145244,76
140,0.894089317593656,129212,144518,77
140,0.895009725760938,130675,146004,78
140,0.894803374646184,130244,145556,79
140,0.894769626734388,130716,146089,80
140,0.894790182973595,130668,146032,81
140,0.89473467765151,130540,145898,82
140,0.894559083982042,130314,145674,83
140,0.894616785186712,130207,145545,84
140,0.894976700264816,130791,146139,85
140,0.894392163337186,130016,145368,86
140,0.895119901044906,130982,146329,87
140,0.895070879590094,131016,146375,88
140,0.894543178629398,130063,145396,89
140,0.894937800221702,130788,146142,90
140,0.895417628277134,131527,146889,91
140,0.894868217690424,130853,146226,92
140,0.895216696488329,131083,146426,93
140,0.895122017947034,130874,146208,94
140,0.895088660835604,131092,146457,95
140,0.894376518023628,129986,145337,96
140,0.894439662592529,129895,145225,97
140,0.89515204454878,131172,146536,98
140,0.895014666766952,130895,146249,99
140,0.895248498088476,131136,146480,100
145,0.895113766573907,131238,146616,1
145,0.894990497805608,130921,146282,2
145,0.895174481073646,130802,146119,3
145,0.89546375299245,131292,146619,4
145,0.895056748256529,130911,146260,5
145,0.895237445414847,131206,146560,6
145,0.894858676967119,130661,146013,7
145,0.895006804861201,130867,146219,8
145,0.895286137905177,131334,146695,9
145,0.895358286724987,131110,146433,10
145,0.895368899133246,131296,146639,11
145,0.895528693495414,131426,146758,12
145,0.89519895130677,131118,146468,13
145,0.894915091886862,130799,146158,14
145,0.894923395898482,130785,146141,15
145,0.89554500180048,131809,147183,16
145,0.894997608145971,130965,146330,17
145,0.895166189952829,131132,146489,18
145,0.894992154901302,130625,145951,19
145,0.895253738260431,131357,146726,20
145,0.895139335403642,130864,146194,21
145,0.895136767683701,130408,145685,22
145,0.89478662590648,130544,145894,23
145,0.89509070410987,131001,146355,24
145,0.894977792962077,130980,146350,25
145,0.894852533331507,130678,146033,26
145,0.895271928867554,131297,146656,27
145,0.895183556600879,131310,146685,28
145,0.894864370931641,130737,146097,29
145,0.894746588025513,130463,145810,30
145,0.895184619163278,131209,146572,31
145,0.895128399565511,131028,146379,32
145,0.893960975205011,129290,144626,33
145,0.895164644832218,131275,146649,34
145,0.895527256418271,131784,147158,35
145,0.895434362145523,131482,146836,36
145,0.895034268806844,130982,146343,37
145,0.894998871617417,130873,146227,38
145,0.895733054926579,132126,147506,39
145,0.895191906478511,130869,146191,40
145,0.895244272984876,131113,146455,41
145,0.895356045588005,131432,146793,42
145,0.894386167781724,129940,145284,43
145,0.894139156231674,129601,144945,44
145,0.895128252319312,131318,146703,45
145,0.895501150583462,131533,146882,46
145,0.89520160629405,131079,146424,47
145,0.894904655133401,130512,145839,48
145,0.894812818127087,130793,146168,49
145,0.895333170014699,131571,146952,50
145,0.894878466278672,130697,146050,51
145,0.894830280763325,130545,145888,52
145,0.895581700769613,131612,146957,53
145,0.895339251527807,131417,146779,54
145,0.8953958656753,131505,146868,55
145,0.895602564887157,131710,147063,56
145,0.894787301065549,130664,146028,57
145,0.895651110159643,131787,147141,58
145,0.895291704431618,131376,146741,59
145,0.894981921770571,130696,146032,60
145,0.895322485146696,131556,146937,61
145,0.89404156342529,129535,144887,62
145,0.89569985883375,131976,147344,63
145,0.895523912643772,131505,146847,64
145,0.894894360168476,130668,146015,65
145,0.895083064648341,131033,146392,66
145,0.895066155727235,131035,146397,67
145,0.895300659652183,131380,146744,68
145,0.89524309795548,131231,146587,69
145,0.895272757013168,131358,146724,70
145,0.895171546171833,130926,146258,71
145,0.895488389487642,131695,147065,72
145,0.894672600475893,130471,145831,73
145,0.894910103823753,130758,146113,74
145,0.89555148057593,131861,147240,75
145,0.894963772338107,130560,145883,76
145,0.895368957436373,131433,146792,77
145,0.894803000329707,130269,145584,78
145,0.894978636130576,130913,146275,79
145,0.895076763088038,130828,146164,80
145,0.895426883228275,131540,146902,81
145,0.894648760614,130438,145798,82
145,0.895097536811178,131002,146355,83
145,0.895138239888671,131221,146593,84
145,0.894958673162187,130800,146152,85
145,0.895264817450643,131458,146837,86
145,0.894970302984738,130944,146311,87
145,0.895211379117354,131161,146514,88
145,0.895151105558855,131128,146487,89
145,0.895013679890561,130851,146200,90
145,0.894541436767411,130349,145716,91
145,0.895114384098735,131273,146655,92
145,0.895562921570096,131577,146921,93
145,0.895152036718302,131061,146412,94
145,0.895273931982249,131334,146697,95
145,0.895423148047427,131706,147088,96
145,0.89509882934692,131055,146414,97
145,0.895041977739492,130916,146268,98
145,0.8953383766101,131373,146730,99
145,0.895066449947414,131061,146426,100
150,0.894779883722528,130203,145514,1
150,0.895239132506501,131516,146906,2
150,0.894742965867948,130730,146109,3
150,0.895073117397841,130985,146340,4
150,0.89556668395055,131265,146572,5
150,0.895184271490368,130995,146333,6
150,0.895864251492542,132200,147567,7
150,0.895255166021482,131359,146728,8
150,0.895291349858502,131290,146645,9
150,0.895259959670827,131417,146792,10
150,0.894821296321694,130490,145828,11
150,0.894960737453056,131067,146450,12
150,0.895356045588005,131432,146793,13
150,0.895348204199954,131575,146954,14
150,0.895594821601165,131579,146918,15
150,0.8951704758592,131249,146619,16
150,0.89510465601302,130901,146241,17
150,0.895271329452979,131356,146722,18
150,0.895087700125676,131048,146408,19
150,0.895245505548958,131166,146514,20
150,0.895113962058141,131170,146540,21
150,0.89470689064107,130493,145850,22
150,0.895172979625325,130928,146260,23
150,0.895400426631046,131383,146731,24
150,0.895394862555619,131204,146532,25
150,0.895415453283619,131601,146972,26
150,0.895272618252681,131392,146762,27
150,0.895360954644835,131456,146819,28
150,0.894775393967606,130707,146078,29
150,0.895463954026745,131515,146868,30
150,0.894567614545904,130207,145553,31
150,0.895255800017705,131471,146853,32
150,0.895367542807285,131354,146704,33
150,0.895485268867025,131425,146764,34
150,0.895235694135924,131383,146758,35
150,0.895234911234529,131211,146566,36
150,0.895671280441078,132073,147457,37
150,0.89540713657169,131264,146597,38
150,0.895355741341068,131192,146525,39
150,0.89522263229345,131228,146587,40
150,0.894860101072353,130680,146034,41
150,0.895329893182639,131344,146699,42
150,0.89481354772494,130777,146150,43
150,0.895009832336396,130624,145947,44
150,0.895159087805544,131105,146460,45
150,0.894887024593193,130777,146138,46
150,0.895515688968078,131682,147046,47
150,0.895199934470095,131145,146498,48
150,0.895461565151134,131623,146989,49
150,0.895464556652255,131730,147108,50
150,0.894869447293604,129995,145267,51
150,0.895317122938276,131634,147025,52
150,0.895147076906261,131037,146386,53
150,0.895024450295797,130866,146215,54
150,0.894666127406961,130513,145879,55
150,0.894941714098074,130819,146176,56
150,0.895467682159736,131683,147055,57
150,0.895485660292708,131734,147109,58
150,0.895535362590495,131864,147246,59
150,0.895713966056184,132099,147479,60
150,0.895279864341217,131462,146839,61
150,0.895535696054342,131573,146921,62
150,0.895611372541031,131894,147267,63
150,0.894743336623889,130518,145872,64
150,0.894590608170686,130400,145765,65
150,0.894837751042516,130683,146041,66
150,0.894895490150511,130925,146302,67
150,0.895027435311504,130819,146162,68
150,0.895571707336973,131718,147077,69
150,0.895247048564986,131416,146793,70
150,0.895430083751182,131613,146983,71
150,0.895387463922017,131536,146904,72
150,0.895101167820365,130990,146341,73
150,0.895353741496599,131617,147000,74
150,0.895582192712727,131647,146996,75
150,0.894796325851239,130634,145993,76
150,0.894957408698743,130909,146274,77
150,0.894458957789083,130108,145460,78
150,0.895639635718124,131685,147029,79
150,0.895510935770597,131881,147269,80
150,0.895120935535182,131120,146483,81
150,0.895444838889569,131668,147042,82
150,0.895052535217041,131016,146378,83
150,0.895366086009799,131583,146960,84
150,0.89515194481179,131317,146698,85
150,0.895460479791111,131690,147064,86
150,0.895391422736555,131533,146900,87
150,0.895164539501089,131087,146439,88
150,0.895697646779178,131887,147245,89
150,0.895590085342219,131701,147055,90
150,0.89505278127222,130914,146264,91
150,0.895770751256162,132102,147473,92
150,0.895666164311026,131937,147306,93
150,0.894736481204657,130483,145834,94
150,0.894709771218522,130463,145816,95
150,0.895200970437106,131360,146738,96
150,0.895639455782313,131659,147000,97
150,0.895555147833296,131789,147159,98
150,0.895240690900419,131390,146765,99
150,0.895898498327714,132326,147702,100
155,0.895558590326328,131811,147183,1
155,0.895427505751351,131558,146922,2
155,0.895437949977821,131213,146535,3
155,0.894717363890564,130550,145912,4
155,0.895199099191319,131178,146535,5
155,0.89504081897997,130795,146133,6
155,0.895311286432572,131412,146778,7
155,0.89570956199374,131921,147281,8
155,0.895419945988966,131633,147007,9
155,0.894900667688266,130813,146176,10
155,0.895367591515077,131568,146943,11
155,0.895668235310096,131897,147261,12
155,0.895378935465853,131447,146806,13
155,0.895791800588578,132106,147474,14
155,0.895137940453428,131084,146440,15
155,0.895149396405746,131100,146456,16
155,0.895746902030966,132137,147516,17
155,0.895483967371002,131843,147231,18
155,0.89550707603253,131807,147187,19
155,0.895727561734462,132144,147527,20
155,0.895728234336859,132102,147480,21
155,0.895451454990481,131703,147080,22
155,0.895205862685427,131196,146554,23
155,0.895003244646334,131024,146395,24
155,0.895485109163173,131579,146936,25
155,0.895350736314887,131570,146948,26
155,0.895502996415185,131647,147009,27
155,0.895387340737208,131416,146770,28
155,0.895263781619059,131448,146826,29
155,0.895690795050008,132092,147475,30
155,0.895556916377492,131620,146970,31
155,0.895181833703261,131077,146425,32
155,0.895556355681764,131825,147199,33
155,0.895490813612587,131647,147011,34
155,0.895150613509493,131170,146534,35
155,0.895842370675632,132169,147536,36
155,0.89544762526167,131749,147132,37
155,0.895758110492738,131981,147340,38
155,0.895028228507375,130948,146306,39
155,0.895542162944442,131805,147179,40
155,0.895238614448389,131370,146743,41
155,0.895166181671971,131354,146737,42
155,0.894922411495808,130971,146349,43
155,0.895463416956253,131677,147049,44
155,0.895246406850847,131304,146668,45
155,0.895611106587411,131988,147372,46
155,0.89482513077534,130691,146052,47
155,0.895233291986424,131354,146726,48
155,0.89565441720582,131929,147299,49
155,0.895361579036924,131551,146925,50
155,0.895694104862809,131882,147240,51
155,0.894872005588199,130671,146022,52
155,0.895206904786272,131206,146565,53
155,0.895554936581588,131823,147197,54
155,0.895301327885598,131475,146850,55
155,0.895441682861137,131321,146655,56
